"","date","MMM","ABT","AMD","AET","AFL","APD","ALK","LNT","MO","AEP","AXP","AIG","AME","AMGN","ADI","ANDV","AON","AOS","APA","AAPL","AMAT","ADM","ARNC","AJG","T","ADSK","ADP","AVY","BLL","BAC","BK","BAX","BBT","BDX","BBY","HRB","BA","BMY","CA","CPB","CAH","CAT","CNP","CTL","CVX","CB","CHD","CI","CINF","CTAS","C","CLX","CMS","KO","CL","CMCSA","CMA","CAG","COP","ED","COO","GLW","CSX","CMI","CVS","DHR","DE","DVN","D","DOV","DWDP","DTE","DRE","DUK","DXC","ETN","ECL","EIX","EMR","ETR","EQT","EFX","ES","EXC","EXPD","XOM","FRT","FDX","FITB","FLS","FMC","FL","F","BEN","GD","GE","GIS","GPC","GT","GWW","HAL","HRS","HAS","HCP","HP","HSY","HES","HD","HON","HRL","HST","HPQ","HUM","HBAN","ITW","IR","INTC","IBM","IP","IPG","IFF","JEC","JBHT","JNJ","JCI","JPM","KSU","K","KMB","KLAC","KR","LB","LRCX","LEG","LEN","LUK","LLY","LNC","LMT","L","LOW","MTB","MRO","MMC","MAS","MAT","MKC","MCD","MDT","MRK","MU","MSFT","TAP","MNST","MSI","MYL","NWL","NEM","NEE","NKE","NI","NBL","JWN","NSC","NTRS","NOC","NUE","OXY","OMC","OKE","ORCL","PCAR","PH","PAYX","PNR","PEP","PKI","PFE","PCG","PNW","PG","PGR","PEG","PSA","PHM","RTN","ROK","ROST","SLB","SHW","SWKS","SNA","SO","LUV","SPGI","SWK","SYK","SYY","TROW","TGT","TXN","TXT","TMK","TSS","TRV","TSN","USB","UNP","UNH","UTX","UHS","VFC","VLO","VAR","VZ","VNO","VMC","WMT","WBA","DIS","WEC","WFC","WELL","WDC","WY","WHR","WMB","XEL","ZION"
"712",1987-10-26,2.265461,0.127512,4.875,3.259968,0.068252,2.253924,2.665148,0.396273,0.080659,4.565095,1.290028,78.910912,0.097067,0.289735,1.177994,3.854276,1.759356,0.000319,1.710339,0.051392,0.149593,2.265896,5.195879,0.514578,0.819724,0.89426,1.051916,2.802765,0.001405,0.473951,0.119162,0.597107,1.376334,1.597651,0.24943,0.159008,3.489156,0.779226,1.759488,1.973215,0.589334,0.788498,0.554182,0.681392,0.798829,1.783386,0.037294,0.02771,0.769605,1.701888,17.925024,1.039465,5.103839,0.191605,0.063979,0.396324,1.576669,0.962327,0.58636,3.394729,9.550579,0.727856,0.010324,0.281872,0.869074,0.188362,0.41649,1.622915,0.880855,2.238167,1.512331,2.320081,1.751148,4.553356,1.504484,0.103477,0.438527,3.080254,0.990391,2.134126,0.439693,1.239985,5.088003,0.772951,0.185557,0.871923,4.226332,10.540323,0.516793,0.58587,3.368473,7.979311,0.072293,0.098878,0.291012,0.091851,0.186859,3.993364,11.112679,5.706428,1.033882,0.795523,2.030661,0.036015,1.232042,1.205969,3.125686,0.248608,1.507928,0.047429,1.709885,0.189702,2.651558,1.316135,0.869716,0.45108,0.290124,5.367878,4.816534,0.911166,5.610488,0.861455,0.954793,0.560054,0.473535,0.832511,1.330087,3.316272,2.057527,1.505937,0.29954,1.130659,0.844529,0.414808,0.439018,0.273884,1.168941,1.30078,4.194616,0.906662,0.01229,0.410739,0.568587,0.473219,2.892228,1.078157,0.513819,2.165583,0.048106,2.479083,0.525531,0.199425,3.118103,0.000532,6.993997,0.739521,1.002121,17.257423,1.515988,0.000169,0.020136,1.341199,1.582811,1.702815,0.773214,2.524073,0.423222,1.122555,0.366897,0.018201,0.092701,0.019772,1.931275,0.150492,0.268483,2.085076,2.614482,0.007413,4.444267,7.579967,0.328839,0.150655,0.54699,2.23745,0.353716,4.362285,1.999537,0.008919,1.575728,2.289106,1.470359,6.526324,0.248333,0.409345,0.247011,3.44319,0.543874,0.450314,0.010668,0.117254,0.150775,0.829496,0.630419,0.764777,1.721942,3.971418,0.008024,0.096782,0.082571,0.197399,0.395481,0.053541,0.371981,0.309356,1.452994,0.148886,2.272285,1.747961,0.230703,1.931543,0.722365,0.030748,743.917053,5.533464,7.689825,10.344104,0.113555,1.678672,0.224369
"713",1987-10-27,2.328391,0.137066,5.3125,3.390038,0.073127,2.104768,2.569964,0.400763,0.081371,4.607171,1.392644,82.729095,0.097067,0.307565,1.251619,3.593852,1.904244,0.000301,1.682301,0.055521,0.141882,2.220272,5.406008,0.522258,0.850394,0.845483,1.102874,2.824662,0.001405,0.487789,0.125259,0.612516,1.333984,1.529666,0.228645,0.160727,3.395171,0.827261,1.948801,1.904383,0.596187,0.826045,0.565874,0.652802,0.841433,1.783386,0.037294,0.028151,0.773811,1.588429,17.067743,1.029705,5.103839,0.198212,0.064979,0.381965,1.522569,0.972403,0.58636,3.404567,10.091179,0.70976,0.010549,0.279503,0.88637,0.191216,0.384141,1.622915,0.886022,2.136701,1.629394,2.340612,1.681102,4.637681,1.436098,0.101313,0.443454,3.168262,1.039464,2.165509,0.449551,1.180939,5.309219,0.767866,0.185557,0.911676,4.226332,11.456869,0.516793,0.564171,3.528877,8.061804,0.099666,0.103441,0.288186,0.094275,0.193532,4.028395,10.607558,5.548321,1.063422,0.845243,1.853226,0.036403,1.16274,1.168283,3.207086,0.270331,1.639573,0.043269,1.78282,0.202389,2.710049,1.284033,0.845779,0.45108,0.308928,5.655444,4.83686,0.924566,5.75911,0.861455,1.091192,0.586919,0.498838,0.844874,1.356867,3.34127,2.033741,1.524301,0.29954,1.146363,0.844529,0.392264,0.435027,0.277032,1.206648,1.260632,4.105053,0.965095,0.012468,0.410739,0.574272,0.482543,2.855618,1.110828,0.511828,2.205198,0.045888,2.583044,0.547894,0.209587,2.988182,0.000532,7.479689,0.787232,1.012244,16.476223,1.528835,0.000171,0.019561,1.390268,1.64969,1.778496,0.721283,2.546022,0.421502,1.175174,0.366897,0.017443,0.096852,0.019665,2.106846,0.137324,0.265342,2.181853,2.689486,0.008072,4.412746,7.496664,0.337628,0.152083,0.55586,2.263773,0.3481,4.500768,1.946215,0.007838,1.614317,2.327685,1.39088,6.590309,0.267104,0.416788,0.251976,3.404061,0.519879,0.46747,0.01016,0.120636,0.165332,0.84041,0.615689,0.764777,1.721942,4.034961,0.007696,0.098323,0.082571,0.201082,0.409118,0.052783,0.337378,0.299268,1.458021,0.145375,2.402128,1.765442,0.229625,2.015523,0.753773,0.032685,743.917053,5.639879,7.598647,10.398273,0.118962,1.71817,0.188942
"714",1987-10-28,2.349368,0.139271,5.5,3.365651,0.078002,2.088194,2.47478,0.397395,0.081134,4.523022,1.334006,81.456375,0.093669,0.38557,1.236893,3.593852,1.904244,0.00031,1.626224,0.061487,0.144966,2.220272,5.692542,0.522258,0.8253,0.845483,1.139273,2.912249,0.00132,0.491248,0.130247,0.631777,1.376334,1.538164,0.228645,0.161587,3.477408,0.856615,2.03789,1.872261,0.575629,0.835432,0.568212,0.624212,0.865398,1.756599,0.037294,0.027584,0.756989,1.523596,16.44426,1.000424,5.203915,0.204819,0.067178,0.376221,1.522569,0.927058,0.53592,3.33569,9.550579,0.695685,0.010324,0.288188,0.895017,0.174092,0.404359,1.575183,0.878273,2.136701,1.670524,2.320081,1.681102,4.565403,1.470292,0.101962,0.443454,3.168262,1.012697,2.134126,0.445608,1.225224,5.246015,0.747525,0.171283,0.863972,4.226332,11.686011,0.508903,0.553321,3.274904,7.936811,0.102514,0.098878,0.288186,0.094544,0.200206,4.273601,10.512847,5.203344,1.045697,0.824526,1.675789,0.039944,1.139639,1.187126,3.028009,0.272745,1.627604,0.04105,1.799026,0.217492,2.710049,1.284033,0.829821,0.467526,0.341164,5.655444,4.938472,0.857568,5.64764,0.799922,1.052221,0.608619,0.502453,0.857238,1.303306,3.374599,2.158619,1.505937,0.290815,1.130659,0.897312,0.414808,0.427045,0.251848,1.259883,1.248588,4.314037,1.029183,0.012023,0.395712,0.551529,0.468557,3.002059,1.143499,0.499652,2.225005,0.045035,2.607037,0.648528,0.209587,3.161408,0.000532,7.965382,0.775304,1.002121,18.109638,1.528835,0.000164,0.019273,1.390268,1.805741,1.646055,0.698201,2.491152,0.423222,1.134247,0.353887,0.01719,0.105154,0.018917,2.038567,0.135443,0.265342,2.225842,2.635912,0.008113,4.412746,7.392545,0.332458,0.147085,0.549947,2.158482,0.320025,4.647911,1.919556,0.008109,1.537139,2.314825,1.430619,6.750264,0.265542,0.409345,0.253217,3.423625,0.463892,0.463182,0.009525,0.125146,0.17677,0.807667,0.624528,0.733348,1.692757,4.098501,0.007533,0.096012,0.08552,0.206975,0.409118,0.04748,0.328727,0.292543,1.427855,0.138586,2.380489,1.739222,0.242561,2.036518,0.745921,0.032443,727.222839,5.746292,7.902589,9.910847,0.112473,1.632591,0.177134
"715",1987-10-29,2.396565,0.142578,6.0625,3.300614,0.08369,2.237351,2.47478,0.401886,0.08659,4.586132,1.385315,84.320084,0.098037,0.405629,1.354693,3.802191,1.893895,0.00031,1.598185,0.072499,0.178894,2.417968,6.151003,0.506898,0.853182,1.186928,1.20479,2.999834,0.001331,0.508546,0.137452,0.712676,1.365746,1.606149,0.235573,0.167604,3.571391,0.928667,2.249473,1.91815,0.589334,0.891753,0.596272,0.638507,0.897351,1.787216,0.037294,0.026828,0.7654,1.653263,16.989809,1.044345,5.303989,0.221998,0.067978,0.402068,1.553484,0.992556,0.57375,3.384889,10.992175,0.735899,0.011054,0.293715,0.925283,0.1798,0.446817,1.575183,0.86794,2.291883,1.755948,2.361143,1.681102,4.613587,1.598514,0.115167,0.428672,3.193407,1.075153,2.228276,0.465325,1.262129,5.246015,0.772951,0.174852,0.874573,4.226332,12.144283,0.512848,0.57502,3.542243,8.155543,0.105005,0.095835,0.288893,0.098315,0.213553,4.623895,11.649371,5.289586,1.193395,0.861816,1.79408,0.041041,1.185841,1.256218,3.158247,0.299296,1.669491,0.042714,1.839546,0.231992,2.866023,1.284033,0.909612,0.549754,0.431156,5.763278,5.507515,0.911166,5.944886,0.799922,1.169135,0.653051,0.55306,0.853117,1.437207,3.616235,2.390538,1.836507,0.30681,1.326954,1.240401,0.44637,0.443009,0.251848,1.346389,1.28472,4.59766,1.153591,0.012379,0.385694,0.582801,0.494199,3.349859,1.225177,0.495888,2.330644,0.04913,2.86294,0.73798,0.242612,3.356289,0.000532,8.64535,0.823015,1.012244,18.890839,1.541682,0.000172,0.020424,1.439336,1.872622,1.740656,0.755904,2.556996,0.436985,1.157634,0.351285,0.013482,0.131442,0.019665,2.145863,0.148611,0.263772,2.436989,2.678772,0.008422,4.444267,7.566086,0.352623,0.154225,0.55586,2.23745,0.353716,4.673877,1.946215,0.00946,1.652907,2.366265,1.430619,7.42209,0.268666,0.416788,0.260665,3.521444,0.495885,0.486771,0.009779,0.138675,0.197047,0.884068,0.66577,0.764777,1.799772,4.098501,0.007396,0.10243,0.091418,0.206975,0.436393,0.052531,0.320077,0.302631,1.445452,0.140458,2.510334,1.905279,0.253342,2.15724,0.753773,0.033895,720.898621,6.331563,8.692843,10.181638,0.116258,1.658923,0.190911
"716",1987-10-30,2.475227,0.146253,5.75,3.325002,0.085315,2.253924,2.569964,0.410866,0.088132,4.565095,1.414633,86.865585,0.103861,0.47472,1.560841,4.323041,1.972881,0.000358,1.598185,0.070893,0.191232,2.341932,6.571257,0.537619,0.872699,1.235705,1.230269,3.372077,0.001384,0.508546,0.149645,0.735789,1.418682,1.725123,0.280609,0.171901,3.630132,0.928667,2.427649,1.991572,0.63045,0.933994,0.596272,0.662332,0.94528,1.833139,0.037691,0.026702,0.807454,1.766723,18.002956,1.039465,5.654253,0.218034,0.066179,0.430787,1.576669,1.093323,0.592664,3.404567,12.794174,0.776112,0.012008,0.305558,0.927445,0.174092,0.454904,1.575183,0.873106,2.566431,1.873012,2.320081,1.681102,4.625633,1.675449,0.120579,0.46809,3.231124,1.070692,2.322429,0.500816,1.343318,5.309219,0.798377,0.192694,0.903725,4.226332,12.487993,0.524683,0.602144,3.849683,8.436769,0.107497,0.103441,0.282535,0.102086,0.218002,4.623895,12.091352,5.447702,1.276106,0.919823,1.872941,0.042578,1.216642,1.287623,3.451278,0.313778,1.72933,0.045765,1.944893,0.242262,2.885519,1.316135,1.13291,0.568549,0.419067,5.871117,6.056235,0.98263,6.427909,0.822997,1.402961,0.661318,0.600052,0.890209,1.508622,3.841211,2.485684,1.763047,0.311173,1.287695,1.372359,0.432843,0.470947,0.289625,1.366352,1.29275,4.821573,1.181865,0.013091,0.400721,0.625445,0.505855,3.624437,1.127164,0.520683,2.40327,0.051774,2.902926,0.771524,0.252774,3.507865,0.000532,9.082477,0.894582,1.103346,20.382223,1.554531,0.000181,0.020999,1.42298,1.961794,1.787956,0.830917,2.644789,0.464512,1.262873,0.351285,0.015757,0.13836,0.020841,2.350694,0.159898,0.265342,2.384202,2.807353,0.008669,4.444267,7.70491,0.365032,0.169933,0.55586,2.263773,0.3481,4.795053,2.012868,0.010001,1.800831,2.340545,1.589577,7.901967,0.265542,0.461444,0.271216,3.638825,0.527877,0.493204,0.010922,0.141494,0.202246,0.965926,0.66577,0.7543,1.858142,4.320902,0.007696,0.108848,0.094367,0.207711,0.490942,0.054804,0.380632,0.332894,1.450481,0.151695,2.596896,1.931498,0.263044,2.319951,0.769476,0.034864,733.546265,7.023243,9.148767,10.289951,0.116799,1.593092,0.208624
"717",1987-11-02,2.51718,0.149193,5.25,3.325002,0.084502,2.31193,2.617556,0.405253,0.088251,4.586132,1.47327,88.138344,0.104347,0.512608,1.487217,4.687633,1.972881,0.000374,1.626224,0.071122,0.197401,2.27211,6.590358,0.537619,0.875488,1.251965,1.237549,3.284491,0.00148,0.518924,0.1502,0.72038,1.376334,1.767613,0.266752,0.171901,3.618384,0.928667,2.416513,1.982392,0.616745,0.952768,0.59861,0.657567,0.947943,1.875236,0.042055,0.027332,0.832688,1.815348,17.847082,1.044345,6.004513,0.218694,0.067178,0.427915,1.568941,1.098362,0.605274,3.404567,12.974373,0.756005,0.012232,0.290557,0.929607,0.19407,0.462992,1.670649,0.878273,2.590303,1.891995,2.340612,1.751148,4.625633,1.709641,0.121878,0.448381,3.256269,1.088537,2.291045,0.508233,1.343318,5.277616,0.808548,0.192694,0.924927,4.226332,12.087002,0.524683,0.61537,3.903151,8.499262,0.108565,0.105723,0.288186,0.101548,0.216889,4.693954,11.901927,5.533945,1.364724,0.92811,1.971517,0.043895,1.255143,1.300186,3.646636,0.333087,1.747281,0.045488,1.961102,0.245283,3.080487,1.316135,1.11649,0.561501,0.427126,5.966969,6.137523,1.027295,6.502219,0.815305,1.36399,0.659251,0.600052,0.931422,1.629133,3.857874,2.455949,1.799778,0.324259,1.193473,1.187618,0.430589,0.474761,0.277032,1.375224,1.401149,4.761863,1.16867,0.013804,0.400721,0.629469,0.50702,3.551217,1.192506,0.51537,2.37686,0.053906,2.886931,0.805069,0.255315,3.486211,0.000532,8.766778,0.942293,1.12359,21.305458,1.567376,0.000185,0.020424,1.455693,1.961794,1.898031,0.88862,2.688688,0.478275,1.257027,0.353887,0.016263,0.139744,0.02223,2.311679,0.159898,0.281043,2.410594,2.86093,0.008978,4.538824,7.739614,0.359344,0.169933,0.561773,2.290096,0.33687,4.795053,2.052858,0.010001,1.858717,2.417705,1.589577,8.413839,0.268666,0.435395,0.274319,3.697515,0.551872,0.484624,0.011049,0.143748,0.205885,0.99867,0.662824,0.817158,1.984612,4.352674,0.007969,0.11655,0.094367,0.213604,0.504579,0.054299,0.397933,0.329532,1.463049,0.151695,2.618536,2.018895,0.274903,2.40393,0.784694,0.043609,752.517151,7.129658,9.239953,10.452423,0.112473,1.612841,0.222401
"718",1987-11-03,2.574864,0.148825,5.25,3.308743,0.082877,2.187633,2.498576,0.406376,0.086353,4.523022,1.47327,87.661064,0.100464,0.459119,1.325243,4.635549,1.940889,0.000383,1.542108,0.066534,0.17581,2.226363,6.380232,0.529938,0.858758,1.154409,1.215709,3.284491,0.00148,0.512005,0.144103,0.693414,1.376334,1.750617,0.24943,0.165025,3.589769,0.888638,2.316288,1.991572,0.616745,0.957461,0.600948,0.662332,0.965394,1.863757,0.042452,0.027017,0.786427,1.782931,17.301546,1.024825,5.90444,0.21473,0.066179,0.425043,1.557347,1.047978,0.56114,3.424248,13.334771,0.751984,0.012176,0.290557,0.923121,0.191216,0.450861,1.575183,0.883439,2.518684,1.847702,2.361143,1.891238,4.613587,1.641256,0.126954,0.423745,3.218551,1.088537,2.259661,0.497986,1.343318,5.277616,0.808548,0.189125,0.922277,4.226332,11.943787,0.516793,0.61537,3.876416,8.249284,0.108565,0.10192,0.285361,0.098046,0.210216,4.799044,11.302095,5.642111,1.276106,0.919823,1.932086,0.044334,1.239743,1.26878,3.483837,0.323432,1.639573,0.044656,1.93679,0.238033,3.099983,1.300085,1.079549,0.554453,0.419067,5.841161,5.974943,0.946897,6.335021,0.799922,1.356974,0.642718,0.600052,0.906694,1.548792,3.749554,2.461898,1.707952,0.338129,1.154214,1.134835,0.435098,0.466576,0.273884,1.355262,1.397133,5.06041,1.12343,0.014605,0.395712,0.609349,0.503523,3.368164,1.159835,0.51714,2.271222,0.053224,2.806961,0.704435,0.243883,3.29133,0.000532,8.378221,0.942293,1.062856,21.305458,1.560954,0.000183,0.020712,1.377626,1.872622,1.839024,0.859769,2.831351,0.467953,1.233641,0.348682,0.016684,0.131442,0.022658,2.243401,0.156136,0.276333,2.313819,2.86093,0.009019,4.507304,7.739614,0.351589,0.162079,0.567687,2.395388,0.331258,4.812361,2.13284,0.008919,1.781537,2.443426,1.510098,7.997948,0.267104,0.416788,0.280525,3.736645,0.535876,0.47176,0.010414,0.142057,0.199646,1.004127,0.656932,0.796206,1.955427,4.193819,0.007642,0.111672,0.076673,0.211394,0.477305,0.058592,0.397933,0.305994,1.465563,0.156377,2.575256,1.957718,0.267356,2.225473,0.768515,0.042852,739.869629,6.863625,8.753639,10.506581,0.116799,1.612841,0.21256
"719",1987-11-04,2.522423,0.144783,5.4375,3.292486,0.084502,2.104768,2.617556,0.404131,0.087065,4.491215,1.4806,85.911026,0.098037,0.445746,1.251619,4.583463,1.898232,0.000383,1.598185,0.066075,0.178894,2.226363,6.342026,0.514578,0.850394,1.170668,1.190231,3.196904,0.001474,0.512005,0.143549,0.674153,1.376334,1.742119,0.242502,0.165025,3.589769,0.872627,2.271746,2.046638,0.589334,0.969195,0.59861,0.671861,0.965394,1.836965,0.042055,0.027143,0.773811,1.718097,17.067743,1.010185,5.854402,0.211426,0.066179,0.433659,1.557347,1.063093,0.56114,3.453769,13.51497,0.73992,0.012064,0.286609,0.927445,0.185508,0.452882,1.575183,0.886022,2.542557,1.891995,2.381676,1.78617,4.601541,1.632708,0.1251,0.418817,3.231124,1.039464,2.259661,0.495937,1.321175,5.246015,0.828889,0.192694,0.903725,4.226332,11.71465,0.516793,0.592993,3.836315,8.18679,0.108209,0.102681,0.285361,0.094814,0.207991,4.834075,11.396811,5.656724,1.175672,0.89082,1.932086,0.044772,1.201241,1.262499,3.321043,0.306537,1.567766,0.044378,1.928686,0.231992,3.021997,1.284033,1.075444,0.538007,0.423097,5.781252,5.913975,0.929032,6.446488,0.822997,1.317641,0.642718,0.592822,0.935544,1.553255,3.6579,2.521364,1.616126,0.334984,1.146363,1.134835,0.435098,0.454297,0.273884,1.317554,1.46137,4.911135,1.115891,0.014783,0.400721,0.594977,0.497696,3.349859,1.110828,0.513819,2.2118,0.0522,2.818959,0.73798,0.247693,3.22637,0.000532,8.64535,0.942293,1.032489,21.163424,1.560954,0.000181,0.020712,1.57443,1.850329,1.848857,0.877079,2.743558,0.474835,1.227794,0.343479,0.016431,0.131442,0.022765,2.204386,0.152373,0.276333,2.252234,2.86093,0.008772,4.538824,7.809029,0.351589,0.162793,0.570644,2.448035,0.331258,4.769083,2.079519,0.00946,1.723653,2.546306,1.589577,7.805989,0.265542,0.416788,0.273078,3.677954,0.519879,0.46747,0.010287,0.139803,0.206925,0.993212,0.656932,0.78573,1.935969,4.130277,0.007642,0.110132,0.079622,0.215814,0.477305,0.057077,0.389283,0.305994,1.465563,0.155441,2.596896,1.940239,0.269513,2.183483,0.760425,0.043609,771.488098,6.704006,8.844819,10.506581,0.116258,1.612841,0.209608
"720",1987-11-05,2.580108,0.145885,5.5625,3.349391,0.08369,2.220778,2.617556,0.406376,0.088014,4.512705,1.495261,83.68367,0.099008,0.479177,1.236893,4.427209,1.812918,0.000386,1.766415,0.069746,0.185063,2.256861,6.456644,0.514578,0.861546,1.170668,1.222989,3.131214,0.001458,0.518924,0.147982,0.712676,1.397508,1.733621,0.245966,0.165025,3.517974,0.928667,2.383106,2.165948,0.60304,1.03725,0.59861,0.681392,0.962579,1.836965,0.042452,0.027521,0.807454,1.709993,17.847082,1.068746,5.804365,0.218034,0.067978,0.468122,1.599856,1.073169,0.567445,3.512806,13.154572,0.788176,0.0124,0.303979,0.959873,0.191216,0.509493,1.622915,0.904104,2.673862,1.990075,2.361143,1.926263,4.613587,1.709641,0.126027,0.423745,3.344279,1.070692,2.259661,0.491838,1.299033,5.372423,0.838564,0.196262,0.928751,3.632746,11.686011,0.520738,0.592993,3.796215,8.093045,0.111769,0.10192,0.293837,0.101009,0.21244,5.184368,12.154487,5.58364,1.228843,0.886676,2.129238,0.045211,1.208941,1.306466,3.321043,0.306537,1.567766,0.044378,1.993516,0.243471,3.236461,1.300085,1.030292,0.573248,0.455333,6.15556,5.974943,1.000496,6.446488,0.830688,1.327473,0.657185,0.610896,0.947907,1.571109,3.732887,2.557042,1.616126,0.334984,1.154214,1.161227,0.435098,0.474761,0.267588,1.37079,1.477429,4.866354,1.182607,0.015407,0.393208,0.640966,0.501192,3.38647,1.110828,0.513819,2.271222,0.053906,2.926919,0.760343,0.256585,3.486211,0.000532,8.936769,0.942293,1.07804,20.453243,1.586648,0.000181,0.021287,1.443227,1.872622,1.927534,0.900161,2.688688,0.488598,1.210254,0.356489,0.016516,0.132826,0.02565,2.370201,0.152373,0.276333,2.313819,2.978794,0.008813,4.538824,7.843733,0.359861,0.161365,0.588384,2.369066,0.331258,4.803707,2.092849,0.00973,1.723653,2.764929,1.549837,7.837988,0.273352,0.431673,0.27556,3.756207,0.527877,0.480337,0.010033,0.136984,0.212124,1.058699,0.66577,0.764777,1.955427,4.193819,0.007751,0.113982,0.08552,0.212867,0.463667,0.060865,0.380632,0.309356,1.473104,0.159186,2.621242,2.018895,0.273825,2.288458,0.78065,0.044215,784.135559,6.757213,9.118367,10.723212,0.116258,1.672089,0.210592
"721",1987-11-06,2.51718,0.141108,5.25,3.390038,0.082877,2.220778,2.665148,0.414234,0.085404,4.512705,1.465941,80.501801,0.100949,0.472491,1.177994,4.427209,1.919561,0.000401,1.710339,0.069287,0.172726,2.241611,6.51395,0.514578,0.842029,1.105631,1.179311,2.956043,0.00141,0.518924,0.14632,0.704971,1.397508,1.767613,0.232109,0.160727,3.446181,0.88597,2.360834,2.147594,0.575629,1.016129,0.59861,0.700451,0.928805,1.825482,0.042055,0.027395,0.81166,1.718097,17.691217,1.034585,5.654253,0.210105,0.065979,0.479609,1.642364,1.073169,0.567445,3.542325,12.974373,0.760026,0.011783,0.311085,0.95555,0.19407,0.499384,1.718381,0.893771,2.739516,1.996403,2.402206,1.926263,4.611709,1.726738,0.123247,0.428672,3.344279,1.075153,2.196894,0.489789,1.299033,5.43563,0.838564,0.198046,0.917629,3.751463,11.456869,0.552298,0.587398,3.595711,8.6555,0.107675,0.100399,0.286067,0.099393,0.210216,5.184368,12.596475,5.598259,1.199303,0.878389,1.971517,0.044992,1.224342,1.293905,3.402441,0.32826,1.567766,0.041327,1.969205,0.244075,3.080487,1.300085,0.993348,0.582645,0.423097,5.944156,5.934297,1.000496,6.316442,0.853763,1.317641,0.630319,0.600052,0.939665,1.580035,3.6329,2.49163,1.689587,0.333411,1.209177,1.029269,0.435098,0.50341,0.26444,1.410555,1.401149,4.896207,1.184572,0.015229,0.395712,0.64384,0.49653,3.313249,1.06182,0.513819,2.277822,0.053565,2.86294,0.715617,0.241342,3.421251,0.000532,8.596785,0.95422,1.134583,19.032875,1.593072,0.000191,0.021287,1.426827,1.828034,1.839024,0.911701,2.688688,0.481716,1.192714,0.366897,0.0166,0.123141,0.025437,2.331187,0.154255,0.273193,2.252234,3.021655,0.008834,4.570345,7.947855,0.352106,0.161365,0.600211,2.395388,0.325641,4.769083,2.052858,0.010271,1.736517,2.533446,1.549837,7.582057,0.278038,0.416788,0.274939,3.638825,0.535876,0.465326,0.010033,0.138675,0.187169,0.987755,0.636311,0.838111,1.945699,4.193819,0.007915,0.116036,0.082571,0.206238,0.45003,0.060612,0.371981,0.309356,1.455507,0.159186,2.694281,1.975197,0.2652,2.267464,0.800873,0.043912,809.430298,6.491181,8.936003,10.939841,0.113014,1.685255,0.208624
"722",1987-11-09,2.422785,0.135229,5.0625,3.292486,0.082671,2.204205,2.47478,0.414234,0.083388,4.448238,1.407304,80.501801,0.099493,0.465805,1.192719,4.427209,1.940889,0.000389,1.682301,0.068369,0.166557,2.180616,6.51395,0.529938,0.830877,1.081242,1.131993,2.868455,0.001405,0.518924,0.137452,0.6703,1.376334,1.742119,0.235573,0.158149,3.386351,0.835267,2.360834,2.110883,0.589334,1.011436,0.607665,0.705217,0.872514,1.794867,0.042055,0.027143,0.778016,1.68568,16.989809,0.976023,5.604215,0.203498,0.063579,0.470994,1.6385,1.027824,0.554835,3.512806,12.794174,0.751984,0.011222,0.3024,0.933931,0.182654,0.483209,1.718381,0.898938,2.626116,1.939453,2.340612,1.961285,4.536923,1.671174,0.120467,0.421281,3.243697,1.008235,2.134126,0.483641,1.276891,5.372423,0.827814,0.192694,0.895384,3.680234,11.628725,0.536518,0.581804,3.542243,8.280531,0.104472,0.10192,0.278297,0.095352,0.207435,4.693954,12.192207,5.58364,1.122501,0.845243,1.91237,0.044772,1.163046,1.218531,3.255924,0.321018,1.537847,0.039663,1.839546,0.236825,3.17797,1.267984,0.952301,0.561501,0.378773,5.875765,5.751392,0.99603,6.09351,0.83838,1.288142,0.604486,0.563904,0.939665,1.535402,3.616235,2.444058,1.652857,0.328693,1.217028,1.055661,0.432843,0.495225,0.258144,1.333361,1.348957,4.77679,1.143318,0.014427,0.375676,0.632343,0.502358,3.203416,1.045485,0.492346,2.218402,0.052541,2.770974,0.670891,0.238802,3.334636,0.000532,8.111092,0.966148,1.167,19.103895,1.560954,0.000185,0.020712,1.443227,1.794595,1.770183,0.900161,2.655764,0.471394,1.18102,0.361693,0.016516,0.121757,0.025009,2.233649,0.150492,0.263772,2.164257,2.978794,0.008525,4.507304,7.843733,0.346418,0.159223,0.58247,2.49859,0.364941,4.682532,2.003379,0.00973,1.70436,2.469147,1.589577,7.070183,0.278038,0.416788,0.26563,3.44319,0.527877,0.458895,0.009271,0.13642,0.18197,0.922269,0.627473,0.796206,1.887327,4.00319,0.007805,0.110389,0.079622,0.199609,0.422755,0.057834,0.389283,0.289181,1.420313,0.157548,2.683462,1.905279,0.284207,2.178235,0.776604,0.043003,822.077942,6.06553,8.814424,11.264783,0.111392,1.632591,0.206656
